variant,n_estimators,max_samples,contamination,auc_mean,auc_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,fpr_mean,fpr_std
gaussian_edge1,100,auto,0.1,0.86624,0.03689726277110538,0.8991830065359476,0.13468701605411826,0.768,0.1073312629199899,0.8148469320720011,0.03216594388038058,0.12,0.1854723699099141
gaussian_edge1,100,auto,auto,0.86624,0.03689726277110538,0.8991830065359476,0.13468701605411826,0.768,0.1073312629199899,0.8148469320720011,0.03216594388038058,0.12,0.1854723699099141
gaussian_edge1,500,0.5,0.01,0.8588799999999999,0.036263921464728566,0.897902097902098,0.09554479710943123,0.752,0.059329587896765276,0.8142315340062524,0.03504485173986109,0.096,0.09208691546577072
gaussian_edge1,500,0.5,0.05,0.8588799999999999,0.036263921464728566,0.897902097902098,0.09554479710943123,0.752,0.059329587896765276,0.8142315340062524,0.03504485173986109,0.096,0.09208691546577072
gaussian_edge1,500,0.5,0.1,0.8588799999999999,0.036263921464728566,0.897902097902098,0.09554479710943123,0.752,0.059329587896765276,0.8142315340062524,0.03504485173986109,0.096,0.09208691546577072
gaussian_edge1,500,0.5,auto,0.8588799999999999,0.036263921464728566,0.897902097902098,0.09554479710943123,0.752,0.059329587896765276,0.8142315340062524,0.03504485173986109,0.096,0.09208691546577072
mask_edge0,100,0.5,0.01,0.8598399999999999,0.03997759372448524,0.8410605285592497,0.1046660604873216,0.808,0.10353743284435823,0.814215265767324,0.0173218742054918,0.176,0.14310835055998655
mask_edge0,100,0.5,0.05,0.8598399999999999,0.03997759372448524,0.8410605285592497,0.1046660604873216,0.808,0.10353743284435823,0.814215265767324,0.0173218742054918,0.176,0.14310835055998655
mask_edge0,100,0.5,0.1,0.8598399999999999,0.03997759372448524,0.8410605285592497,0.1046660604873216,0.808,0.10353743284435823,0.814215265767324,0.0173218742054918,0.176,0.14310835055998655
mask_edge0,100,0.5,auto,0.8598399999999999,0.03997759372448524,0.8410605285592497,0.1046660604873216,0.808,0.10353743284435823,0.814215265767324,0.0173218742054918,0.176,0.14310835055998655
mask_edge0,500,0.5,0.01,0.8672000000000001,0.033485519258330154,0.7958054450163404,0.09670554773833284,0.8480000000000001,0.09959919678390988,0.8121488281833109,0.019307466006981328,0.24000000000000005,0.1414213562373095
mask_edge0,500,0.5,0.05,0.8672000000000001,0.033485519258330154,0.7958054450163404,0.09670554773833284,0.8480000000000001,0.09959919678390988,0.8121488281833109,0.019307466006981328,0.24000000000000005,0.1414213562373095
mask_edge0,500,0.5,0.1,0.8672000000000001,0.033485519258330154,0.7958054450163404,0.09670554773833284,0.8480000000000001,0.09959919678390988,0.8121488281833109,0.019307466006981328,0.24000000000000005,0.1414213562373095
mask_edge0,500,0.5,auto,0.8672000000000001,0.033485519258330154,0.7958054450163404,0.09670554773833284,0.8480000000000001,0.09959919678390988,0.8121488281833109,0.019307466006981328,0.24000000000000005,0.1414213562373095
gaussian_edge1,100,0.5,0.01,0.85472,0.041482912144640956,0.839618171683389,0.16949957127109153,0.8240000000000001,0.12198360545581523,0.811934666210982,0.03767863053884864,0.21600000000000003,0.2523489647294001
